uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesO,periods
http://www.wikidata.org/entity/Q3503829,Sundar Pichai,1972,education,http://www.wikidata.org/entity/Q1329269,The Wharton School,2,private university | business school,1961-1980
http://www.wikidata.org/entity/Q3503829,Sundar Pichai,1972,education,http://www.wikidata.org/entity/Q7244152,Prince Matriculation Higher Secondary School,1,school,1961-1980
http://www.wikidata.org/entity/Q3524163,Thierry Cammas,1965,education,http://www.wikidata.org/entity/Q999763,University of Paris 1 Pantheon-Sorbonne,1,university in France,1961-1980
http://www.wikidata.org/entity/Q3524163,Thierry Cammas,1965,education,http://www.wikidata.org/entity/Q273642,ESSEC Business School,1,business school,1961-1980
http://www.wikidata.org/entity/Q3528191,Tidjane Thiam,1962,education,http://www.wikidata.org/entity/Q1189954,Mines ParisTech,2,engineering college | grande école,1961-1980
http://www.wikidata.org/entity/Q3528191,Tidjane Thiam,1962,education,http://www.wikidata.org/entity/Q3268995,Lycée classique d'Abidjan,1,school,1961-1980
http://www.wikidata.org/entity/Q3528191,Tidjane Thiam,1962,education,http://www.wikidata.org/entity/Q1136829,INSEAD,1,business school,1961-1980
http://www.wikidata.org/entity/Q3528191,Tidjane Thiam,1962,education,http://www.wikidata.org/entity/Q273626,École polytechnique,1,engineering college,1961-1980
http://www.wikidata.org/entity/Q3528191,Tidjane Thiam,1962,membership,http://www.wikidata.org/entity/Q282690,Group of Thirty,3,advocacy group | governing body | nonprofit organization,1961-1980
http://www.wikidata.org/entity/Q3528191,Tidjane Thiam,1962,education,http://www.wikidata.org/entity/Q3269151,Lycée privé Sainte-Geneviève,1,educational facility,1961-1980
http://www.wikidata.org/entity/Q353511,Derek Jeter,1974,education,http://www.wikidata.org/entity/Q6350379,Kalamazoo Central High School,1,high school,1961-1980
http://www.wikidata.org/entity/Q353511,Derek Jeter,1974,membership,http://www.wikidata.org/entity/Q809892,National Baseball Hall of Fame and Museum,2,sports museum | sports hall of fame,1961-1980
http://www.wikidata.org/entity/Q35670254,Peter Buhl Jensen,1955,education,http://www.wikidata.org/entity/Q186285,University of Copenhagen,2,public research university | organization,1941-1960
http://www.wikidata.org/entity/Q3570788,Xavier Rolet,1959,education,http://www.wikidata.org/entity/Q16647785,KEDGE Business School,2,grande école | business school,1941-1960
http://www.wikidata.org/entity/Q3570788,Xavier Rolet,1959,education,http://www.wikidata.org/entity/Q907481,Columbia Business School,2,publishing company | business school,1941-1960
http://www.wikidata.org/entity/Q36215,Mark Zuckerberg,1984,membership,http://www.wikidata.org/entity/Q16955,Tsinghua University,4,university | public university | vice-ministerial level university | higher education institution directly under Ministry of Education of the People’s Republic of China,1981-2000
http://www.wikidata.org/entity/Q36215,Mark Zuckerberg,1984,education,http://www.wikidata.org/entity/Q1426464,Phillips Exeter Academy,5,university-preparatory school | first school | private school | primary school | boarding school,1981-2000
http://www.wikidata.org/entity/Q36215,Mark Zuckerberg,1984,education,http://www.wikidata.org/entity/Q4115972,New York Medical College,2,private not-for-profit educational institution | medical school,1981-2000
http://www.wikidata.org/entity/Q36215,Mark Zuckerberg,1984,education,http://www.wikidata.org/entity/Q4788298,Ardsley High School,1,high school,1981-2000
http://www.wikidata.org/entity/Q36215,Mark Zuckerberg,1984,education,http://www.wikidata.org/entity/Q13371,Harvard University,4,research university | private university | Colonial Colleges | private not-for-profit educational institution,1981-2000
http://www.wikidata.org/entity/Q36215,Mark Zuckerberg,1984,education,http://www.wikidata.org/entity/Q5059890,Johns Hopkins Center for Talented Youth,2,education program | organization,1981-2000
http://www.wikidata.org/entity/Q36215,Mark Zuckerberg,1984,education,http://www.wikidata.org/entity/Q16951582,Mercy University,2,private not-for-profit educational institution | university,1981-2000
http://www.wikidata.org/entity/Q3638496,Doug Morris,1938,education,http://www.wikidata.org/entity/Q49088,Columbia University,5,research university | private university | Colonial Colleges | private not-for-profit educational institution | organization,1921-1940
http://www.wikidata.org/entity/Q366524,Nikolai Ryzhkov,1929,education,http://www.wikidata.org/entity/Q1938341,Ural State Technical University,2,public university | architectural landmark,1921-1940
http://www.wikidata.org/entity/Q366524,Nikolai Ryzhkov,1929,membership,http://www.wikidata.org/entity/Q4146579,3rd State Duma of the Russian Federation,1,legislative term,1921-1940
http://www.wikidata.org/entity/Q366524,Nikolai Ryzhkov,1929,membership,http://www.wikidata.org/entity/Q4146580,2nd State Duma of the Russian Federation,1,legislative term,1921-1940
http://www.wikidata.org/entity/Q366524,Nikolai Ryzhkov,1929,membership,http://www.wikidata.org/entity/Q842008,Politburo of the Central Committee of the Communist Party of the Soviet Union,2,CPSU body | politburo,1921-1940
http://www.wikidata.org/entity/Q366524,Nikolai Ryzhkov,1929,education,http://www.wikidata.org/entity/Q4286179,Mechanical engineering institute of the Donbass state mechanical engineering academy,1,academic institution,1921-1940
http://www.wikidata.org/entity/Q366524,Nikolai Ryzhkov,1929,membership,http://www.wikidata.org/entity/Q186473,Federation Council,1,upper house,1921-1940
http://www.wikidata.org/entity/Q36804,Eazy-E,1964,education,http://www.wikidata.org/entity/Q8012581,William Howard Taft Charter High School,1,charter high school,1961-1980
http://www.wikidata.org/entity/Q36804,Eazy-E,1964,education,http://www.wikidata.org/entity/Q6752537,Manuel Dominguez High School,2,public school | high school,1961-1980
http://www.wikidata.org/entity/Q36804,Eazy-E,1964,education,http://www.wikidata.org/entity/Q5157165,Compton High School,2,public school | high school,1961-1980
http://www.wikidata.org/entity/Q36804,Eazy-E,1964,membership,http://www.wikidata.org/entity/Q216856,N.W.A.,1,musical group,1961-1980
http://www.wikidata.org/entity/Q36804,Eazy-E,1964,education,http://www.wikidata.org/entity/Q66166508,Truro Learning Academy,2,academy school | primary school,1961-1980
http://www.wikidata.org/entity/Q36804,Eazy-E,1964,membership,http://www.wikidata.org/entity/Q486682,Crips,1,gang,1961-1980
http://www.wikidata.org/entity/Q36964657,Randa Ayoubi,1962,education,http://www.wikidata.org/entity/Q49126,Harvard Business School,4,business school | organization,1961-1980
http://www.wikidata.org/entity/Q37321267,Krish O'Mara Vignarajah,1979,education,http://www.wikidata.org/entity/Q34433,University of Oxford,6,educational organization | public university | exempt charity | collegiate university | organization | higher education institution,1961-1980
http://www.wikidata.org/entity/Q3756593,Gabriele Galateri di Genola,1947,education,http://www.wikidata.org/entity/Q499911,University of Turin,2,open-access publisher | university,1941-1960
http://www.wikidata.org/entity/Q3756593,Gabriele Galateri di Genola,1947,education,http://www.wikidata.org/entity/Q907481,Columbia Business School,2,publishing company | business school,1941-1960
http://www.wikidata.org/entity/Q37828815,Thomas L. Andresen,1972,employment,http://www.wikidata.org/entity/Q1269766,Technical University of Denmark,2,institute of technology | public university,1961-1980
http://www.wikidata.org/entity/Q37828815,Thomas L. Andresen,1972,education,http://www.wikidata.org/entity/Q1269766,Technical University of Denmark,2,institute of technology | public university,1961-1980
http://www.wikidata.org/entity/Q37913419,Frantz Yvelin,1976,employment,http://www.wikidata.org/entity/Q174335,French Civil Aviation University,1,school of the French public service,1961-1980
http://www.wikidata.org/entity/Q380570,Jon Corzine,1947,membership,http://www.wikidata.org/entity/Q1938003,Phi Beta Kappa Society,4,academic publisher | organization | learned society | honor society,1941-1960
http://www.wikidata.org/entity/Q380570,Jon Corzine,1947,education,http://www.wikidata.org/entity/Q2963304,Booth School of Business,1,business school,1941-1960
http://www.wikidata.org/entity/Q380570,Jon Corzine,1947,education,http://www.wikidata.org/entity/Q131252,University of Chicago,3,private not-for-profit educational institution | research university | private university,1941-1960
http://www.wikidata.org/entity/Q380570,Jon Corzine,1947,education,http://www.wikidata.org/entity/Q7690279,Taylorville High School,1,high school,1941-1960
http://www.wikidata.org/entity/Q380570,Jon Corzine,1947,education,http://www.wikidata.org/entity/Q457281,University of Illinois Urbana–Champaign,3,public research university | public educational institution of the United States | land-grant university,1941-1960
http://www.wikidata.org/entity/Q380602,Kwok Ping Sheung Walter,1950,education,http://www.wikidata.org/entity/Q189022,Imperial College London,4,public research university | educational organization | building | university,1941-1960
http://www.wikidata.org/entity/Q381748,Anil Ambani,1959,education,http://www.wikidata.org/entity/Q6416599,Kishinchand Chellaram College,1,college,1941-1960
http://www.wikidata.org/entity/Q381748,Anil Ambani,1959,education,http://www.wikidata.org/entity/Q406402,University of Mumbai,1,university,1941-1960
http://www.wikidata.org/entity/Q381748,Anil Ambani,1959,education,http://www.wikidata.org/entity/Q6122154,Warwick Business School,1,business school,1941-1960
http://www.wikidata.org/entity/Q381748,Anil Ambani,1959,education,http://www.wikidata.org/entity/Q1329269,The Wharton School,2,private university | business school,1941-1960
http://www.wikidata.org/entity/Q381748,Anil Ambani,1959,education,http://www.wikidata.org/entity/Q5762136,Hill Grange High School,1,secondary school,1941-1960
http://www.wikidata.org/entity/Q3857943,Millard Drexler,1944,education,http://www.wikidata.org/entity/Q7603619,State University of New York at Buffalo School of Management,1,business school,1941-1960
http://www.wikidata.org/entity/Q3857943,Millard Drexler,1944,education,http://www.wikidata.org/entity/Q751612,The Bronx High School of Science,2,science secondary school | high school,1941-1960
http://www.wikidata.org/entity/Q3857943,Millard Drexler,1944,education,http://www.wikidata.org/entity/Q681025,University at Buffalo,3,public research university | public educational institution of the United States | open-access publisher,1941-1960
http://www.wikidata.org/entity/Q3857943,Millard Drexler,1944,education,http://www.wikidata.org/entity/Q49110,Boston University,3,university | private not-for-profit educational institution | open-access publisher,1941-1960
http://www.wikidata.org/entity/Q3857943,Millard Drexler,1944,education,http://www.wikidata.org/entity/Q4948184,Questrom School of Business,1,business school,1941-1960
http://www.wikidata.org/entity/Q38589106,Vasant Narasimhan,1976,education,http://www.wikidata.org/entity/Q49121,Harvard Medical School,1,medical school,1961-1980
http://www.wikidata.org/entity/Q38589106,Vasant Narasimhan,1976,education,http://www.wikidata.org/entity/Q49127,John F. Kennedy School of Government,2,public policy school | private school,1961-1980
http://www.wikidata.org/entity/Q38589106,Vasant Narasimhan,1976,education,http://www.wikidata.org/entity/Q131252,University of Chicago,3,private not-for-profit educational institution | research university | private university,1961-1980
http://www.wikidata.org/entity/Q39049621,Sheldon Yellen,1958,education,http://www.wikidata.org/entity/Q7570767,Southfield-Lathrup High School,1,high school,1941-1960
http://www.wikidata.org/entity/Q39083634,Ivan Loskutov,1900,education,http://www.wikidata.org/entity/Q1379834,Peter the Great Saint Petersburg State Polytechnical University,3,national research university | building complex | architectural landmark,1851-1900
http://www.wikidata.org/entity/Q391072,Kumar Mangalam Birla,1967,membership,http://www.wikidata.org/entity/Q115725302,ABLF alumni network,1,alumni association,1961-1980
http://www.wikidata.org/entity/Q391072,Kumar Mangalam Birla,1967,education,http://www.wikidata.org/entity/Q5028412,"Campion School, Mumbai",1,private school,1961-1980
http://www.wikidata.org/entity/Q391072,Kumar Mangalam Birla,1967,education,http://www.wikidata.org/entity/Q174570,London School of Economics and Political Science,3,public research university | higher education institution | educational organization,1961-1980
http://www.wikidata.org/entity/Q391072,Kumar Mangalam Birla,1967,education,http://www.wikidata.org/entity/Q7659771,Sydenham College,1,college,1961-1980
http://www.wikidata.org/entity/Q391072,Kumar Mangalam Birla,1967,education,http://www.wikidata.org/entity/Q1481050,London Business School,3,higher education institution | educational organization | business school,1961-1980
http://www.wikidata.org/entity/Q391072,Kumar Mangalam Birla,1967,education,http://www.wikidata.org/entity/Q406402,University of Mumbai,1,university,1961-1980
http://www.wikidata.org/entity/Q4042897,Lil Eazy-E,1984,education,http://www.wikidata.org/entity/Q6752537,Manuel Dominguez High School,2,public school | high school,1981-2000
