,personUri,personLabel,birthYear,gender,countries,continents,occupations
1517,http://www.wikidata.org/entity/Q33103375,Denis Tardit,1957,male,France,Europe,"chief executive officer, businessperson"
1518,http://www.wikidata.org/entity/Q7495736,Sheyene Gerardi,1901,female,"Venezuela, Italy","South America, Europe","chief executive officer, businessperson, actor"
1519,http://www.wikidata.org/entity/Q111822668,Asa Andersson,1966,female,Sweden,Europe,chief executive officer
1520,http://www.wikidata.org/entity/Q131577841,Yulia Serbrianskaya,1979,female,Russia,Europe,"founder, chief executive officer"
1521,http://www.wikidata.org/entity/Q79798565,Denis Pakhaliuk,1988,male,Ukraine,Europe,"designer, chief executive officer, entrepreneur"
1522,http://www.wikidata.org/entity/Q6175319,Jeff Zucker,1965,male,United States,North America,chief executive officer
1523,http://www.wikidata.org/entity/Q94578633,Elioz Rabin,1953,male,Israel,Asia,"songwriter, chief executive officer"
1524,http://www.wikidata.org/entity/Q130377267,Timo Elo,1962,male,Finland,Europe,"chief executive officer, politician"
1525,http://www.wikidata.org/entity/Q104958419,Michael Mendes,1963,male,United States,North America,chief executive officer
1526,http://www.wikidata.org/entity/Q18535172,Francesco Starace,1955,male,Italy,Europe,"chief executive officer, businessperson"
1527,http://www.wikidata.org/entity/Q133282144,Thomas Mayol,1998,male,France,Europe,"businessperson, chief executive officer, entrepreneur"
1528,http://www.wikidata.org/entity/Q6713600,Arye Bar,1944,male,Israel,Asia,"manager, chief executive officer"
1529,http://www.wikidata.org/entity/Q17385571,Andrew Miller,1966,male,United Kingdom,Europe,"manager, chief executive officer"
1530,http://www.wikidata.org/entity/Q133161309,Carl O. Geving,1965,male,Norway,Europe,chief executive officer
1531,http://www.wikidata.org/entity/Q98685585,Carl Zuhr,1821,male,Germany,Europe,"chief executive officer, merchant"
1532,http://www.wikidata.org/entity/Q66584093,Kevin Kyburz,1990,male,Switzerland,Europe,"founder, chief executive officer, entrepreneur"
1533,http://www.wikidata.org/entity/Q5301216,Douglas Armstrong,1940,male,New Zealand,Oceania,"local politician, chief executive officer"
1534,http://www.wikidata.org/entity/Q64597033,Peter O'Halloran,1986,male,Ireland,Europe,"personal trainer, chief executive officer, writer"
1535,http://www.wikidata.org/entity/Q16988645,Markku Mylly,1951,male,Finland,Europe,chief executive officer
1536,http://www.wikidata.org/entity/Q19663502,Martin Viessmann,1953,male,Germany,Europe,"chief executive officer, entrepreneur"
1537,http://www.wikidata.org/entity/Q16157149,Adolf Ahlgren,1872,male,Sweden,Europe,chief executive officer
1538,http://www.wikidata.org/entity/Q1637527,Ulrich Schumacher,1958,male,Germany,Europe,chief executive officer
1539,http://www.wikidata.org/entity/Q20502909,Abraham Yehoshua Falk Schlezinger,1895,male,Israel,Asia,"chief executive officer, physician"
1540,http://www.wikidata.org/entity/Q12304847,Børge Olsen,1910,male,Kingdom of Denmark,Europe,"chief executive officer, merchant"
1541,http://www.wikidata.org/entity/Q131436497,Yao Runhao,1988,male,People's Republic of China,Asia,chief executive officer
1542,http://www.wikidata.org/entity/Q15990244,Neville Purvis,1936,male,United Kingdom,Europe,chief executive officer
1543,http://www.wikidata.org/entity/Q20688601,Ethan Tu,1976,male,Taiwan,Asia,chief executive officer
1544,http://www.wikidata.org/entity/Q100784436,Mikko Kuitunen,1980,male,Finland,Europe,chief executive officer
1545,http://www.wikidata.org/entity/Q6198774,Lars Svensson,1952,male,Sweden,Europe,"chief executive officer, businessperson"
1546,http://www.wikidata.org/entity/Q6673893,Q6673893,1944,male,Israel,Asia,"manager, chief executive officer"
1547,http://www.wikidata.org/entity/Q2163279,Rolf Buch,1965,male,Germany,Europe,"manager, chief executive officer"
1548,http://www.wikidata.org/entity/Q18645823,J. M. Rajaratnam,1927,male,Sri Lanka,Asia,chief executive officer
1549,http://www.wikidata.org/entity/Q2387083,Joel Spolsky,1965,male,"New Zealand, United States","Oceania, North America","chief executive officer, computer scientist, businessperson"
1550,http://www.wikidata.org/entity/Q116204570,André Schneider,1959,male,Switzerland,Europe,"vice president, chief executive officer"
1551,http://www.wikidata.org/entity/Q64152887,Vegar Styve,1970,male,Norway,Europe,chief executive officer
1552,http://www.wikidata.org/entity/Q12004236,Svein Konstali,1957,male,Norway,Europe,"chief executive officer, entrepreneur"
1553,http://www.wikidata.org/entity/Q16855170,Mason Ewing,1982,male,"Cameroon, France","Africa, Europe",chief executive officer
1554,http://www.wikidata.org/entity/Q108893206,Sito Dekker,1962,male,Kingdom of the Netherlands,Europe,"systems engineer, chief executive officer, physicist"
1555,http://www.wikidata.org/entity/Q22003560,Jean-Michel Carboni,1955,male,France,Europe,"chief executive officer, businessperson"
1556,http://www.wikidata.org/entity/Q11993476,Olav Stokke,1957,male,Norway,Europe,"chief executive officer, entrepreneur"
1557,http://www.wikidata.org/entity/Q33144037,Michel Finance,1957,male,France,Europe,"chief executive officer, businessperson"
1558,http://www.wikidata.org/entity/Q7327847,Richard Moat,1954,male,United Kingdom,Europe,chief executive officer
1559,http://www.wikidata.org/entity/Q55471787,Elisabetta Ripa,1965,female,Italy,Europe,chief executive officer
1560,http://www.wikidata.org/entity/Q450448,Yair Naveh,1957,male,Israel,Asia,"manager, chief executive officer, military officer"
1561,http://www.wikidata.org/entity/Q7498771,Shirley Hoy,1951,female,Canada,North America,chief executive officer
1562,http://www.wikidata.org/entity/Q61741096,Rose Ogega,1965,female,Kenya,Africa,"business executive, chief executive officer, businessperson"
1563,http://www.wikidata.org/entity/Q15906027,Daniel Küng,1952,male,Switzerland,Europe,chief executive officer
1564,http://www.wikidata.org/entity/Q31096442,Stefan Bomhard,1967,male,Germany,Europe,chief executive officer
1565,http://www.wikidata.org/entity/Q22278502,Srinivas Kandula,1968,male,India,Asia,chief executive officer
1566,http://www.wikidata.org/entity/Q38589106,Vasant Narasimhan,1976,male,United States,North America,"business manager, chief executive officer"
1567,http://www.wikidata.org/entity/Q64832168,João Antonio Binato Junior,1974,male,Brazil,South America,chief executive officer
1568,http://www.wikidata.org/entity/Q84723349,Nikolai Karpenko,1925,male,Soviet Union,"Europe, Asia","chief executive officer, inventor"
1569,http://www.wikidata.org/entity/Q115181578,Miroslav Krejčí,1979,male,Czech Republic,Europe,chief executive officer
1570,http://www.wikidata.org/entity/Q6241019,Evert Wijkander,1891,male,Sweden,Europe,chief executive officer
1571,http://www.wikidata.org/entity/Q98603428,Antti Solja,1923,male,Finland,Europe,chief executive officer
1572,http://www.wikidata.org/entity/Q18190443,Q18190443,1930,male,Israel,Asia,"manager, chief executive officer"
1573,http://www.wikidata.org/entity/Q14324032,Luis Larroque,1938,male,Spain,Europe,"manager, chief executive officer, jurist, politician, lawyer"
1574,http://www.wikidata.org/entity/Q110055023,Karl‐Gustav Rosberg,1887,male,Sweden,Europe,chief executive officer
1575,http://www.wikidata.org/entity/Q8054055,Yngve Slyngstad,1962,male,Norway,Europe,"chief executive officer, economist"
1576,http://www.wikidata.org/entity/Q687681,James H. Kindelberger,1895,male,United States,North America,"aircraft pilot, chief executive officer"
1577,http://www.wikidata.org/entity/Q3124832,Bert Habets,1971,male,Kingdom of the Netherlands,Europe,chief executive officer
1578,http://www.wikidata.org/entity/Q16213680,Nilesh Bhatt,1971,male,"India, Tanzania","Asia, Africa",chief executive officer
1579,http://www.wikidata.org/entity/Q718292,Helge Lund,1962,male,Norway,Europe,"chief executive officer, entrepreneur"
1580,http://www.wikidata.org/entity/Q16130284,Uri Shani,1947,male,Israel,Asia,"manager, chief executive officer"
1581,http://www.wikidata.org/entity/Q17215485,Yasuaki Miyashita,1981,male,Japan,Asia,chief executive officer
1582,http://www.wikidata.org/entity/Q109291450,Jorge Lossio,1975,male,Peru,South America,"university teacher, chief executive officer, historian"
1583,http://www.wikidata.org/entity/Q27670220,Ahmed Hindawi,1966,male,"Egypt, United Kingdom","Africa, Europe",chief executive officer
1584,http://www.wikidata.org/entity/Q16213285,Dylan Taylor,1970,male,United States,North America,"chief executive officer, businessperson"
1585,http://www.wikidata.org/entity/Q124321858,Mitsuko Tottori,1964,female,Japan,Asia,"businessperson, business manager, chief executive officer"
1586,http://www.wikidata.org/entity/Q131433846,Paolo Ruggeri,1995,male,Italy,Europe,"business executive, chief executive officer"
1587,http://www.wikidata.org/entity/Q12411276,Ron Pundak,1955,male,Israel,Asia,"journalist, chief executive officer, historian"
1588,http://www.wikidata.org/entity/Q47515110,Dennis Diefenbach,1988,male,"Italy, Germany",Europe,"researcher, chief executive officer"
1589,http://www.wikidata.org/entity/Q76015769,D'Vaughn Bell,1994,male,United States,North America,"writer, actor, blogger, vlogger, board member, editor, chief executive officer"
1590,http://www.wikidata.org/entity/Q131519767,Robert Gilbert,1960,male,United States,North America,"executive, chief executive officer"
1591,http://www.wikidata.org/entity/Q123746086,Gary Toomey,1956,male,Australia,Oceania,chief executive officer
1592,http://www.wikidata.org/entity/Q1043135,Carlos Pellas Chamorro,1953,male,Nicaragua,North America,"chief executive officer, businessperson"
1593,http://www.wikidata.org/entity/Q5349417,Eileen Murray,1958,female,United States,North America,"banker, chief executive officer"
1594,http://www.wikidata.org/entity/Q5605358,Greg Brown,1960,male,United States,North America,"chief executive officer, entrepreneur, businessperson"
1595,http://www.wikidata.org/entity/Q4077009,Hayim Baltsan,1910,male,Israel,Asia,"activist, linguist, manager, journalist, chief executive officer, diplomat, politician, writer"
1596,http://www.wikidata.org/entity/Q104600828,Anton Edgren,1882,male,Sweden,Europe,chief executive officer
1597,http://www.wikidata.org/entity/Q124398096,Milan Vašina,1969,male,Czech Republic,Europe,"manager, chief executive officer"
1598,http://www.wikidata.org/entity/Q17642457,Q17642457,1947,male,Israel,Asia,"manager, chief executive officer, military personnel"
1599,http://www.wikidata.org/entity/Q9139628,Adam Górczyński,1962,male,Poland,Europe,"journalist, chief executive officer"
1600,http://www.wikidata.org/entity/Q16148720,Arnold W. Donald,1955,male,United States,North America,"chief executive officer, entrepreneur, businessperson"
1601,http://www.wikidata.org/entity/Q1067999,Chase G. Woodhouse,1890,female,United States,North America,"consultant, academic, chief executive officer, economist, politician"
1602,http://www.wikidata.org/entity/Q18385491,John Shahidi,1979,male,United States,North America,chief executive officer
1603,http://www.wikidata.org/entity/Q7033950,Q7033950,1947,male,Israel,Asia,"chief executive officer, businessperson"
1604,http://www.wikidata.org/entity/Q6882711,Eli Shermeister,1961,male,Israel,Asia,"manager, chief executive officer, military officer"
1605,http://www.wikidata.org/entity/Q104119284,Mercy Kainobwisho,1979,female,Uganda,Africa,"lawyer, registrar, chief executive officer"
1606,http://www.wikidata.org/entity/Q118676513,Mukwandi Chibesakunda,1978,female,Zambia,Africa,"banker, chief executive officer"
1607,http://www.wikidata.org/entity/Q17107100,Olav Terjeson Sandnes,1972,male,Norway,Europe,"editing staff, chief executive officer"
1608,http://www.wikidata.org/entity/Q4687701,Kobi Alexander,1952,male,Israel,Asia,"chief executive officer, businessperson"
1609,http://www.wikidata.org/entity/Q111031130,Coline Debayle,1989,female,France,Europe,chief executive officer
1610,http://www.wikidata.org/entity/Q26923230,Dion Weisler,1967,male,Australia,Oceania,chief executive officer
1611,http://www.wikidata.org/entity/Q16129410,Q16129410,1953,female,Israel,Asia,chief executive officer
1612,http://www.wikidata.org/entity/Q6138071,James Lindenberg,1921,male,United States,North America,"chief executive officer, entrepreneur"
1613,http://www.wikidata.org/entity/Q6951601,Ilan Cohen,1958,male,Israel,Asia,"manager, chief executive officer"
1614,http://www.wikidata.org/entity/Q33278592,François Bergerault,1976,male,France,Europe,"leader of organization, chief executive officer, entrepreneur, businessperson"
1615,http://www.wikidata.org/entity/Q78873234,Parisa Roshani,1982,female,Iran,Asia,"actor, model, chief executive officer"
1616,http://www.wikidata.org/entity/Q18238529,Petra Einarsson,1967,female,Sweden,Europe,chief executive officer
1617,http://www.wikidata.org/entity/Q435716,"Thomas John Watson, Sr.",1874,male,United States,North America,"chief executive officer, entrepreneur, computer scientist"
1618,http://www.wikidata.org/entity/Q18120329,Hanna Munitz,1946,female,Israel,Asia,chief executive officer
1619,http://www.wikidata.org/entity/Q6245880,Michael Wolf,1963,male,Sweden,Europe,chief executive officer
1620,http://www.wikidata.org/entity/Q15970997,Paul Delorme,1868,male,France,Europe,"chemist, chief executive officer, physicist"
1621,http://www.wikidata.org/entity/Q28223516,Paul Lembrechts,1957,male,Belgium,Europe,"banker, chief executive officer"
1622,http://www.wikidata.org/entity/Q115574315,John Duarte,1966,male,United States,North America,"chief executive officer, farmer, politician"
1623,http://www.wikidata.org/entity/Q932123,F. Anthony Comper,1945,male,Canada,North America,"banker, chief executive officer, businessperson"
1624,http://www.wikidata.org/entity/Q124147646,Enrique Lizandra Orero,1996,male,Spain,Europe,"chief executive officer, veterinarian"
