uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q33206768,Marc-Antoine Olive,1976,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q33211887,Jacques Bungert,1966,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33211887,Jacques Bungert,1966,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q332226,Lorenzo Zambrano,1944,education,http://www.wikidata.org/entity/Q1343885,Monterrey Institute of Technology and Higher Education,5,high school | open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['high school', 'open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q332226,Lorenzo Zambrano,1944,education,http://www.wikidata.org/entity/Q41506,Stanford University,4,open-access publisher | private not-for-profit educational institution | private university | research university,1941-1970,"['open-access publisher', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q332226,Lorenzo Zambrano,1944,education,http://www.wikidata.org/entity/Q1413558,Stanford Graduate School of Business,3,business school | graduate school | organization,1941-1970,"['business school', 'graduate school', 'organization']"
http://www.wikidata.org/entity/Q33223301,Henri Tripard,1959,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33223301,Henri Tripard,1959,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q33226926,Alexandre Mulliez,1986,membership,http://www.wikidata.org/entity/Q743182,Association Familiale Mulliez,2,groupement d'intérêt économique | organization,1971-2000,"[""groupement d'intérêt économique"", 'organization']"
http://www.wikidata.org/entity/Q33226926,Alexandre Mulliez,1986,education,http://www.wikidata.org/entity/Q3152818,Institution Saint-Jean de Douai,1,educational facility,1971-2000,['educational facility']
http://www.wikidata.org/entity/Q33226926,Alexandre Mulliez,1986,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33226926,Alexandre Mulliez,1986,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q33227883,Vincent Bedouin,1975,education,http://www.wikidata.org/entity/Q500740,Lille University of Science and Technology,3,higher education institution | open-access publisher | university in france,1971-2000,"['higher education institution', 'open-access publisher', 'university in france']"
http://www.wikidata.org/entity/Q33227883,Vincent Bedouin,1975,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33227883,Vincent Bedouin,1975,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q33229148,Alexandre Popoff,1961,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33229148,Alexandre Popoff,1961,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q33240253,Marc Ouayoun,1971,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33240253,Marc Ouayoun,1971,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q33242765,Jean-Charles Potelle,1965,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33242765,Jean-Charles Potelle,1965,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q33248539,Stéphane Corteel,1972,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33248539,Stéphane Corteel,1972,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q33248539,Stéphane Corteel,1972,education,http://www.wikidata.org/entity/Q999763,University of Paris 1 Pantheon-Sorbonne,1,university in france,1971-2000,['university in france']
http://www.wikidata.org/entity/Q33261694,Alice Zagury,1984,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33261694,Alice Zagury,1984,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q33269729,Christophe Plonévez,1958,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33269729,Christophe Plonévez,1958,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q33269729,Christophe Plonévez,1958,education,http://www.wikidata.org/entity/Q1633859,Institut National des Sciences Appliquées de Lyon,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q33278592,François Bergerault,1976,education,http://www.wikidata.org/entity/Q1155944,Paris Descartes University,2,public research university | university in france,1971-2000,"['public research university', 'university in france']"
http://www.wikidata.org/entity/Q33278592,François Bergerault,1976,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1971-2000,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33278592,François Bergerault,1976,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1971-2000,['grande école']
http://www.wikidata.org/entity/Q33279468,Hubert de Roquefeuil,1967,education,http://www.wikidata.org/entity/Q3152468,Institut Polytechnique UniLaSalle,2,engineering college | grande école,1941-1970,"['engineering college', 'grande école']"
http://www.wikidata.org/entity/Q33279468,Hubert de Roquefeuil,1967,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q33279468,Hubert de Roquefeuil,1967,education,http://www.wikidata.org/entity/Q5182093,Cranfield School of Management,1,business school,1941-1970,['business school']
http://www.wikidata.org/entity/Q33279468,Hubert de Roquefeuil,1967,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33285153,Maxime Aiach,1962,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q33285153,Maxime Aiach,1962,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q3369351,Patrick Collard,1953,education,http://www.wikidata.org/entity/Q2945378,Centre de perfectionnement aux affaires,1,higher education institution,1941-1970,['higher education institution']
http://www.wikidata.org/entity/Q3369351,Patrick Collard,1953,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1941-1970,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q3369351,Patrick Collard,1953,education,http://www.wikidata.org/entity/Q1795504,Emlyon Business School,1,grande école,1941-1970,['grande école']
http://www.wikidata.org/entity/Q3376367,Pete Cashmore,1985,education,http://www.wikidata.org/entity/Q4854061,Banchory Academy,1,secondary school,1971-2000,['secondary school']
http://www.wikidata.org/entity/Q3383424,Pierre-Olivier Beckers,1960,membership,http://www.wikidata.org/entity/Q40970,International Olympic Committee,3,international sport governing body | non-governmental organization | nonprofit organization,1941-1970,"['international sport governing body', 'non-governmental organization', 'nonprofit organization']"
http://www.wikidata.org/entity/Q3383424,Pierre-Olivier Beckers,1960,education,http://www.wikidata.org/entity/Q49126,Harvard Business School,2,business school | organization,1941-1970,"['business school', 'organization']"
http://www.wikidata.org/entity/Q3383424,Pierre-Olivier Beckers,1960,education,http://www.wikidata.org/entity/Q3264056,Louvain School of Management,1,faculty,1941-1970,['faculty']
http://www.wikidata.org/entity/Q3383424,Pierre-Olivier Beckers,1960,education,http://www.wikidata.org/entity/Q13371,Harvard University,4,colonial colleges | private not-for-profit educational institution | private university | research university,1941-1970,"['colonial colleges', 'private not-for-profit educational institution', 'private university', 'research university']"
http://www.wikidata.org/entity/Q3385672,Pierre Karl Péladeau,1961,education,http://www.wikidata.org/entity/Q1634522,Université du Québec à Montréal,2,autonomous university | university in quebec,1941-1970,"['autonomous university', 'university in quebec']"
http://www.wikidata.org/entity/Q3385672,Pierre Karl Péladeau,1961,education,http://www.wikidata.org/entity/Q3064263,Faculté de droit de l'Université de Montréal,2,faculty of law | law school,1941-1970,"['faculty of law', 'law school']"
http://www.wikidata.org/entity/Q3385672,Pierre Karl Péladeau,1961,education,http://www.wikidata.org/entity/Q2983603,Collège Jean-de-Brébeuf,2,cegep | high school,1941-1970,"['cegep', 'high school']"
http://www.wikidata.org/entity/Q33977759,William Sachiti,1985,education,http://www.wikidata.org/entity/Q182477,Nvidia,2,business | public company,1971-2000,"['business', 'public company']"
http://www.wikidata.org/entity/Q33977759,William Sachiti,1985,education,http://www.wikidata.org/entity/Q174570,London School of Economics and Political Science,3,educational organization | higher education institution | public research university,1971-2000,"['educational organization', 'higher education institution', 'public research university']"
http://www.wikidata.org/entity/Q33977759,William Sachiti,1985,education,http://www.wikidata.org/entity/Q319761,Aberystwyth University,2,charitable organization | public university,1971-2000,"['charitable organization', 'public university']"
http://www.wikidata.org/entity/Q33977759,William Sachiti,1985,education,http://www.wikidata.org/entity/Q160302,University of Edinburgh,4,ancient university | open-access publisher | organization | public university,1971-2000,"['ancient university', 'open-access publisher', 'organization', 'public university']"
http://www.wikidata.org/entity/Q3434635,Robert Bouvard,1901,membership,http://www.wikidata.org/entity/Q131137989,emlyon alumni,2,alumni association | organization,1881-1910,"['alumni association', 'organization']"
http://www.wikidata.org/entity/Q3434635,Robert Bouvard,1901,education,http://www.wikidata.org/entity/Q48740223,Sainte Marie La Grand’Grange,1,school,1881-1910,['school']
